what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353185044938
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353185045074
closed,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353185045075
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353185047405
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353185047623
closed,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353185047623
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1353185049727
closed,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353185049727
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353185064124
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.help.installationDialog",1353185088259
error,log,,,"Operation details",1353185095261
error,log,,,"Operation details",1353185095263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353185104031
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.install",1353185104111
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.update",1353185108677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353185109018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353185110721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353185112687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353185117953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353185118399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353185120711
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353185130214
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353185130270
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1353185135751
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353185136497
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353185136571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353185165831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353185229345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353185231188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353187180273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353187188510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353187199914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353187201770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353187203303
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353187203703
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1353187204423
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1353187204741
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1353187204741
activated,perspective,org.python.pydev,,"org.python.pydev.ui.PythonPerspective",1353189076866
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1353189076867
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1353189076867
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1353189076867
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1353189076867
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1353189076867
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1353189076867
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1353189076867
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1353189076867
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1353189076867
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1353189076867
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1353189076867
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1353189076867
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1353189076867
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1353189076867
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1353189076867
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1353189076867
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1353189076867
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1353189076867
started,bundle,org.eclipse.emf.common,2.7.0.v20110605-0747,"org.eclipse.emf.common",1353189076867
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110605-0747,"org.eclipse.emf.ecore",1353189076867
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1353189076867
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1353189076867
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1353189076867
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1353189076867
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1353189076867
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1353189076867
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1353189076867
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1353189076867
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.100.v20110519,"org.eclipse.equinox.p2.artifact.repository",1353189076867
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1353189076867
started,bundle,org.eclipse.equinox.p2.director,2.1.0.v20110504-1715,"org.eclipse.equinox.p2.director",1353189076867
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1353189076867
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1353189076867
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110510,"org.eclipse.equinox.p2.extensionlocation",1353189076867
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1353189076867
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1353189076867
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1353189076867
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110511,"org.eclipse.equinox.p2.publisher",1353189076867
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1353189076867
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1353189076867
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.0.v20110511,"org.eclipse.equinox.p2.touchpoint.eclipse",1353189076868
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1353189076868
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1353189076868
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1353189076868
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1353189076868
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1353189076868
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1353189076868
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1353189076868
started,bundle,org.eclipse.jdt.core,3.7.0.v_B61,"org.eclipse.jdt.core",1353189076868
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1353189076868
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1353189076868
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1353189076868
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1353189076868
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1353189076868
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1353189076868
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1353189076868
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1353189076868
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1353189076868
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1353189076868
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1353189076868
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1353189076868
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1353189076868
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1353189076868
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1353189076868
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1353189076868
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1353189076868
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1353189076868
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1353189076868
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1353189076868
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1353189076868
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1353189076868
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1353189076868
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1353189076868
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1353189076868
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1353189076868
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1353189076868
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1353189076868
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1353189076868
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1353189076868
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1353189076868
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1353189076868
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1353189076868
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1353189076868
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1353189076868
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1353189076868
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1353189076868
started,bundle,com.aptana.interactive_console,2.7.1.2012100913,"com.aptana.interactive_console",1353189076868
started,bundle,com.aptana.shared_core,2.7.1.2012100913,"com.aptana.shared_core",1353189076868
started,bundle,com.python.pydev,2.7.1.2012100913,"com.python.pydev",1353189076868
started,bundle,com.python.pydev.analysis,2.7.1.2012100913,"com.python.pydev.analysis",1353189076868
started,bundle,com.python.pydev.codecompletion,2.7.1.2012100913,"com.python.pydev.codecompletion",1353189076868
started,bundle,com.python.pydev.refactoring,2.7.1.2012100913,"com.python.pydev.refactoring",1353189076868
started,bundle,org.python.pydev,2.7.1.2012100913,"org.python.pydev",1353189076868
started,bundle,org.python.pydev.core,2.7.1.2012100913,"org.python.pydev.core",1353189076868
started,bundle,org.python.pydev.debug,2.7.1.2012100913,"org.python.pydev.debug",1353189076868
started,bundle,org.python.pydev.django,2.7.1.2012100913,"org.python.pydev.django",1353189076868
started,bundle,org.python.pydev.jython,2.7.1.2012100913,"org.python.pydev.jython",1353189076868
started,bundle,org.python.pydev.parser,2.7.1.2012100913,"org.python.pydev.parser",1353189076868
started,bundle,org.python.pydev.red_core,2.7.1.2012100913,"org.python.pydev.red_core",1353189076868
started,bundle,org.python.pydev.refactoring,2.7.1.2012100913,"org.python.pydev.refactoring",1353189076868
os,sysinfo,,,"macosx",1353189076888
arch,sysinfo,,,"x86_64",1353189076888
ws,sysinfo,,,"cocoa",1353189076888
locale,sysinfo,,,"en_US",1353189076888
processors,sysinfo,,,"2",1353189076888
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1353189076888
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-11M3909",1353189076888
java.specification.name,sysinfo,,,"Java Platform API Specification",1353189076889
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1353189076889
java.specification.version,sysinfo,,,"1.6",1353189076889
java.vendor,sysinfo,,,"Apple Inc.",1353189076889
java.version,sysinfo,,,"1.6.0_37",1353189076889
java.vm.info,sysinfo,,,"mixed mode",1353189076889
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1353189076889
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1353189076889
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1353189076889
java.vm.specification.version,sysinfo,,,"1.0",1353189076889
java.vm.vendor,sysinfo,,,"Apple Inc.",1353189076889
java.vm.version,sysinfo,,,"20.12-b01-434",1353189076889
started,bundle,org.eclipse.datatools.sqltools.parsers.sql.query,1.2.0.v201004291415,"org.eclipse.datatools.sqltools.parsers.sql.query",1353189077272
started,bundle,org.eclipse.cdt.make.core,7.1.0.201106081058,"org.eclipse.cdt.make.core",1353189077570
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.0.201106081058,"org.eclipse.cdt.managedbuilder.core",1353189077824
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1353189078051
started,bundle,org.eclipse.cdt.core,5.3.0.201106081058,"org.eclipse.cdt.core",1353189078329
started,bundle,org.eclipse.cdt.make.ui,7.1.0.201106081058,"org.eclipse.cdt.make.ui",1353189078869
started,bundle,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui",1353189078901
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1353189079492
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1353189081077
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1353189081081
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201106081058,"org.eclipse.cdt.codan.ui.cxx",1353189081084
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201106081058,"org.eclipse.cdt.codan.core.cxx",1353189081112
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201106081058,"org.eclipse.cdt.codan.core",1353189081112
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers",1353189081112
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353189081847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353189093187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353189292357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353189312971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353189316310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353189316935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353189664304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353189747454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353189751156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353189751548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353189765091
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1353189834886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1353189835008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1353189835145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1353189835264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1353189835388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353189837000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353189976565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353189982302
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1353190080682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353190080755
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353190082608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353190104266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353190105726
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1353190135792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353190135864
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353190137751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353190146871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353190150443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353190163853
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201106081058,"org.eclipse.cdt.debug.core",1353190165336
started,bundle,org.eclipse.cdt.debug.ui,7.1.0.201106081058,"org.eclipse.cdt.debug.ui",1353190165348
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1353190165420
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1353190165459
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1353190165525
started,bundle,org.eclipse.wst.jsdt.core,1.1.100.v201104272153,"org.eclipse.wst.jsdt.core",1353190165662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353190228052
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1353190406053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353190406182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353190437824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353190894411
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353190903350
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353190903408
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1353190916256
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353190919393
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353190919450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353190948887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353191468698
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1353191475802
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1353191477929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353191481207
started,bundle,org.eclipse.wst.common.frameworks,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks",1353191488252
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1353191488264
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1353191488280
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.100.v201011172300,"org.eclipse.wst.common.emfworkbench.integration",1353191488287
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1353191488323
started,bundle,org.eclipse.wst.common.modulecore,1.2.100.v201105191800,"org.eclipse.wst.common.modulecore",1353191488328
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1353191488408
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1353191488417
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353191488515
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353191488564
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353191488624
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1353191489979
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1353191490267
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1353191496291
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1353191497429
